date,weekday,CV1_Comdty_PX-LAST,CV1_Comdty_CURRENCY-CAD,CV1_Comdty_PX-LAST-CHF,imputed,CV1_Comdty_start
2009-06-23,Tuesday,104.05,0.9279,96.54799499999999,,
2009-06-24,Wednesday,104.03,0.9484,98.662052,,
2009-06-25,Thursday,104.06,0.9476,98.607256,,
2009-06-26,Friday,104.14,0.9401,97.90201400000001,,start
2009-06-27,Saturday,,,97.90201400000001,imputed from 1880,
2009-06-28,Sunday,,,97.90201400000001,imputed from 1881,
2009-06-29,Monday,104.15,0.9361,97.49481500000002,,
2009-06-30,Tuesday,104.13,0.9343,97.288659,,
2009-07-01,Wednesday,,0.9353,97.288659,imputed from 1884,
2009-07-02,Thursday,104.2,0.9324,97.15608,,
2009-07-03,Friday,104.21,0.9361,97.550981,,start
2009-07-04,Saturday,,,97.550981,imputed from 1887,
2009-07-05,Sunday,,,97.550981,imputed from 1888,
2009-07-06,Monday,104.3,0.9355,97.57265,,
2009-07-07,Tuesday,104.26,0.9335,97.32671,,
2009-07-08,Wednesday,104.28,0.934,97.39752,,
2009-07-09,Thursday,104.2,0.9279,96.68718,,
2009-07-10,Friday,104.25,0.9336,97.3278,,start
2009-07-11,Saturday,,,97.3278,imputed from 1894,
2009-07-12,Sunday,,,97.3278,imputed from 1895,
2009-07-13,Monday,104.24,0.9414,98.131536,,
2009-07-14,Tuesday,104.17,0.9611,100.11778699999999,,
2009-07-15,Wednesday,104.1,0.9657,100.52937,,
2009-07-16,Thursday,104.19,0.9605,100.074495,,
2009-07-17,Friday,104.17,0.967,100.73239,,start
2009-07-18,Saturday,,,100.73239,imputed from 1901,
2009-07-19,Sunday,,,100.73239,imputed from 1902,
2009-07-20,Monday,104.22,0.9655,100.62441,,
2009-07-21,Tuesday,104.24,0.966,100.69583999999999,,
2009-07-22,Wednesday,104.21,0.9693,101.010753,,
2009-07-23,Thursday,103.99,0.9873,102.669327,,
2009-07-24,Friday,103.97,0.9862,102.535214,,start
2009-07-25,Saturday,,,102.535214,imputed from 1908,
2009-07-26,Sunday,,,102.535214,imputed from 1909,
2009-07-27,Monday,103.98,0.9903,102.971394,,
2009-07-28,Tuesday,104.0,0.9944,103.4176,,
2009-07-29,Wednesday,104.09,0.9978,103.861002,,
2009-07-30,Thursday,104.04,1.0038,104.43535200000001,,
2009-07-31,Friday,104.17,0.9915,103.28455500000001,,start
2009-08-01,Saturday,,,103.28455500000001,imputed from 1915,
2009-08-02,Sunday,,,103.28455500000001,imputed from 1916,
2009-08-03,Monday,,0.994,103.28455500000001,imputed from 1917,
2009-08-04,Tuesday,104.16,0.9882,102.93091199999999,,
2009-08-05,Wednesday,104.11,0.9919,103.266709,,
2009-08-06,Thursday,104.15,0.9885,102.95227500000001,,
2009-08-07,Friday,104.14,0.9998,104.119172,,start
2009-08-08,Saturday,,,104.119172,imputed from 1922,
2009-08-09,Sunday,,,104.119172,imputed from 1923,
2009-08-10,Monday,104.28,0.9969,103.956732,,
2009-08-11,Tuesday,104.4,0.982,102.52080000000001,,
2009-08-12,Wednesday,104.46,0.9894,103.352724,,
2009-08-13,Thursday,104.42,0.9841,102.759722,,
2009-08-14,Friday,104.45,0.976,101.9432,,start
2009-08-15,Saturday,,,101.9432,imputed from 1929,
2009-08-16,Sunday,,,101.9432,imputed from 1930,
2009-08-17,Monday,104.51,0.9724,101.62552400000001,,
2009-08-18,Tuesday,104.54,0.9769,102.12512600000001,,
2009-08-19,Wednesday,104.57,0.9733,101.777981,,
2009-08-20,Thursday,104.56,0.9778,102.23876800000001,,
2009-08-21,Friday,104.42,0.9789,102.216738,,start
2009-08-22,Saturday,,,102.216738,imputed from 1936,
2009-08-23,Sunday,,,102.216738,imputed from 1937,
2009-08-24,Monday,104.48,0.9862,103.038176,,
2009-08-25,Tuesday,104.51,0.9768,102.085368,,
2009-08-26,Wednesday,104.31,0.9732,101.514492,,
2009-08-27,Thursday,103.57,0.9739,100.866823,,
2009-08-28,Friday,103.59,0.9706,100.544454,,start
2009-08-29,Saturday,,,100.544454,imputed from 1943,
2009-08-30,Sunday,,,100.544454,imputed from 1944,
2009-08-31,Monday,103.62,0.9682,100.324884,,
2009-09-01,Tuesday,103.68,0.9648,100.03046400000001,,
2009-09-02,Wednesday,103.69,0.9598,99.52166199999999,,
2009-09-03,Thursday,103.64,0.9643,99.94005200000001,,
2009-09-04,Friday,103.59,0.9741,100.907019,,start
2009-09-05,Saturday,,,100.907019,imputed from 1950,
2009-09-06,Sunday,,,100.907019,imputed from 1951,
2009-09-07,Monday,,0.9835,100.907019,imputed from 1952,
2009-09-08,Tuesday,103.66,0.9706,100.612396,,
2009-09-09,Wednesday,103.69,0.9653,100.09195700000001,,
2009-09-10,Thursday,103.75,0.9639,100.004625,,
2009-09-11,Friday,103.74,0.9643,100.036482,,start
2009-09-12,Saturday,,,100.036482,imputed from 1957,
2009-09-13,Sunday,,,100.036482,imputed from 1958,
2009-09-14,Monday,103.75,0.9556,99.1435,,
2009-09-15,Tuesday,103.74,0.965,100.1091,,
2009-09-16,Wednesday,103.68,0.9681,100.372608,,
2009-09-17,Thursday,103.67,0.9659,100.13485299999999,,
2009-09-18,Friday,103.64,0.963,99.80532,,start
2009-09-19,Saturday,,,99.80532,imputed from 1964,
2009-09-20,Sunday,,,99.80532,imputed from 1965,
2009-09-21,Monday,103.68,0.9565,99.16992,,
2009-09-22,Tuesday,103.23,0.9576,98.853048,,
2009-09-23,Wednesday,103.22,0.9557,98.64735399999999,,
2009-09-24,Thursday,103.23,0.9455,97.603965,,
2009-09-25,Friday,103.23,0.9416,97.201368,,start
2009-09-26,Saturday,,,97.201368,imputed from 1971,
2009-09-27,Sunday,,,97.201368,imputed from 1972,
2009-09-28,Monday,103.26,0.952,98.30352,,
2009-09-29,Tuesday,103.26,0.9555,98.66493000000001,,
2009-09-30,Wednesday,103.28,0.969,100.07832,,
2009-10-01,Thursday,103.35,0.9605,99.267675,,
2009-10-02,Friday,103.38,0.9586,99.100068,,start
2009-10-03,Saturday,,,99.100068,imputed from 1978,
2009-10-04,Sunday,,,99.100068,imputed from 1979,
2009-10-05,Monday,103.44,0.9645,99.76788,,
2009-10-06,Tuesday,103.33,0.9695,100.17843500000001,,
2009-10-07,Wednesday,103.34,0.9732,100.570488,,
2009-10-08,Thursday,103.18,0.9753,100.631454,,
2009-10-09,Friday,102.89,0.9897,101.830233,,start
2009-10-10,Saturday,,,101.830233,imputed from 1985,
2009-10-11,Sunday,,,101.830233,imputed from 1986,
2009-10-12,Monday,,0.9925,101.830233,imputed from 1987,
2009-10-13,Tuesday,103.03,0.9899,101.989397,,
2009-10-14,Wednesday,102.96,0.9916,102.095136,,
2009-10-15,Thursday,102.99,0.9815,101.084685,,
2009-10-16,Friday,103.08,0.9819,101.214252,,start
2009-10-17,Saturday,,,101.214252,imputed from 1992,
2009-10-18,Sunday,,,101.214252,imputed from 1993,
2009-10-19,Monday,103.08,0.9833,101.35856399999999,,
2009-10-20,Tuesday,103.27,0.9642,99.57293399999999,,
2009-10-21,Wednesday,103.25,0.9648,99.6156,,
2009-10-22,Thursday,103.26,0.959,99.02634,,
2009-10-23,Friday,103.24,0.9575,98.8523,,start
2009-10-24,Saturday,,,98.8523,imputed from 1999,
2009-10-25,Sunday,,,98.8523,imputed from 2000,
2009-10-26,Monday,103.24,0.9524,98.325776,,
2009-10-27,Tuesday,103.3,0.9598,99.14734,,
2009-10-28,Wednesday,103.36,0.95,98.192,,
2009-10-29,Thursday,103.27,0.9555,98.674485,,
2009-10-30,Friday,103.42,0.9461,97.845662,,start
2009-10-31,Saturday,,,97.845662,imputed from 2006,
2009-11-01,Sunday,,,97.845662,imputed from 2007,
2009-11-02,Monday,103.42,0.9489,98.135238,,
2009-11-03,Tuesday,103.4,0.9624,99.51216000000001,,
2009-11-04,Wednesday,103.39,0.956,98.84084,,
2009-11-05,Thursday,103.34,0.954,98.58636,,
2009-11-06,Friday,103.35,0.9461,97.779435,,start
2009-11-07,Saturday,,,97.779435,imputed from 2013,
2009-11-08,Sunday,,,97.779435,imputed from 2014,
2009-11-09,Monday,103.4,0.9548,98.72632,,
2009-11-10,Tuesday,103.41,0.9602,99.294282,,
2009-11-11,Wednesday,,0.9646,99.294282,imputed from 2017,
2009-11-12,Thursday,103.43,0.9637,99.67549100000001,,
2009-11-13,Friday,103.44,0.9627,99.581688,,start
2009-11-14,Saturday,,,99.581688,imputed from 2020,
2009-11-15,Sunday,,,99.581688,imputed from 2021,
2009-11-16,Monday,103.53,0.9619,99.58550699999999,,
2009-11-17,Tuesday,103.6,0.9669,100.17084,,
2009-11-18,Wednesday,103.6,0.9575,99.197,,
2009-11-19,Thursday,103.65,0.9525,98.72662500000001,,
2009-11-20,Friday,103.68,0.9509,98.589312,,start
2009-11-21,Saturday,,,98.589312,imputed from 2027,
2009-11-22,Sunday,,,98.589312,imputed from 2028,
2009-11-23,Monday,103.71,0.9567,99.21935699999999,,
2009-11-24,Tuesday,103.76,0.9536,98.945536,,
2009-11-25,Wednesday,104.04,0.9532,99.17092800000002,,
2009-11-26,Thursday,104.07,0.9468,98.533476,,
2009-11-27,Friday,104.06,0.9474,98.586444,,start
2009-11-28,Saturday,,,98.586444,imputed from 2034,
2009-11-29,Sunday,,,98.586444,imputed from 2035,
2009-11-30,Monday,104.12,0.9518,99.101416,,
2009-12-01,Tuesday,104.11,0.9552,99.44587200000001,,
2009-12-02,Wednesday,104.05,0.9533,99.190865,,
2009-12-03,Thursday,104.02,0.947,98.50693999999999,,
2009-12-04,Friday,103.84,0.961,99.79024,,start
2009-12-05,Saturday,,,99.79024,imputed from 2041,
2009-12-06,Sunday,,,99.79024,imputed from 2042,
2009-12-07,Monday,103.89,0.9698,100.752522,,
2009-12-08,Tuesday,103.95,0.9654,100.35333,,
2009-12-09,Wednesday,103.94,0.9736,101.195984,,
2009-12-10,Thursday,103.89,0.9756,101.355084,,
2009-12-11,Friday,103.87,0.9756,101.33557200000001,,start
2009-12-12,Saturday,,,101.33557200000001,imputed from 2048,
2009-12-13,Sunday,,,101.33557200000001,imputed from 2049,
2009-12-14,Monday,103.86,0.9743,101.190798,,
2009-12-15,Tuesday,103.81,0.9804,101.77532400000001,,
2009-12-16,Wednesday,103.8,0.9785,101.56830000000001,,
2009-12-17,Thursday,103.8,0.9781,101.52677999999999,,
2009-12-18,Friday,103.75,0.9777,101.436375,,start
2009-12-19,Saturday,,,101.436375,imputed from 2055,
2009-12-20,Sunday,,,101.436375,imputed from 2056,
2009-12-21,Monday,103.76,0.9848,102.182848,,
2009-12-22,Tuesday,103.68,0.992,102.85056,,
2009-12-23,Wednesday,103.69,0.9906,102.715314,,
2009-12-24,Thursday,103.67,0.9883,102.457061,,
2009-12-25,Friday,103.67,0.9867,102.291189,imputed from 2061,start
2009-12-26,Saturday,,,102.291189,imputed from 2062,
2009-12-27,Sunday,,,102.291189,imputed from 2063,
2009-12-28,Monday,,0.9922,102.291189,imputed from 2064,
2009-12-29,Tuesday,103.6,0.9937,102.94731999999999,,
2009-12-30,Wednesday,103.63,0.9823,101.79574899999999,,
2009-12-31,Thursday,103.55,0.9831,101.800005,,
2010-01-01,Friday,103.55,0.9828,101.76894,imputed from 2068,start
2010-01-02,Saturday,,,101.76894,imputed from 2069,
2010-01-03,Sunday,,,101.76894,imputed from 2070,
2010-01-04,Monday,103.62,0.9888,102.459456,,
2010-01-05,Tuesday,103.75,0.9948,103.2105,,
2010-01-06,Wednesday,103.76,0.9954,103.282704,,
2010-01-07,Thursday,103.75,0.9995,103.698125,,
2010-01-08,Friday,103.88,0.994,103.25672,,start
2010-01-09,Saturday,,,103.25672,imputed from 2076,
2010-01-10,Sunday,,,103.25672,imputed from 2077,
2010-01-11,Monday,103.91,0.9835,102.195485,,
2010-01-12,Tuesday,103.95,0.9804,101.91258,,
2010-01-13,Wednesday,103.85,0.9877,102.572645,,
2010-01-14,Thursday,103.87,0.9954,103.392198,,
2010-01-15,Friday,103.93,0.9963,103.54545900000001,,start
2010-01-16,Saturday,,,103.54545900000001,imputed from 2083,
2010-01-17,Sunday,,,103.54545900000001,imputed from 2084,
2010-01-18,Monday,103.92,0.9988,103.79529600000001,,
2010-01-19,Tuesday,103.97,1.0012,104.09476400000001,,
2010-01-20,Wednesday,104.06,0.9978,103.831068,,
2010-01-21,Thursday,104.09,0.9909,103.142781,,
2010-01-22,Friday,104.11,0.9842,102.46506199999999,,start
2010-01-23,Saturday,,,102.46506199999999,imputed from 2090,
2010-01-24,Sunday,,,102.46506199999999,imputed from 2091,
2010-01-25,Monday,104.1,0.9827,102.29907,,
2010-01-26,Tuesday,104.14,0.9847,102.54665800000001,,
2010-01-27,Wednesday,104.14,0.9867,102.75493800000001,,
2010-01-28,Thursday,104.1,0.9868,102.72587999999999,,
2010-01-29,Friday,104.11,0.9908,103.152188,,start
2010-01-30,Saturday,,,103.152188,imputed from 2097,
2010-01-31,Sunday,,,103.152188,imputed from 2098,
2010-02-01,Monday,104.11,0.996,103.69356,,
2010-02-02,Tuesday,104.21,0.998,104.00157999999999,,
2010-02-03,Wednesday,104.13,0.9971,103.82802299999999,,
2010-02-04,Thursday,104.18,0.9931,103.46115800000001,,
2010-02-05,Friday,104.23,1.0008,104.313384,,start
2010-02-06,Saturday,,,104.313384,imputed from 2104,
2010-02-07,Sunday,,,104.313384,imputed from 2105,
2010-02-08,Monday,104.22,0.9978,103.990716,,
2010-02-09,Tuesday,104.19,0.9983,104.01287699999999,,
2010-02-10,Wednesday,104.09,1.0053,104.64167700000002,,
2010-02-11,Thursday,104.04,1.0195,106.06878000000002,,
2010-02-12,Friday,104.1,1.0239,106.58798999999999,,start
2010-02-13,Saturday,,,106.58798999999999,imputed from 2111,
2010-02-14,Sunday,,,106.58798999999999,imputed from 2112,
2010-02-15,Monday,,1.027,106.58798999999999,imputed from 2113,
2010-02-16,Tuesday,104.16,1.0221,106.461936,,
2010-02-17,Wednesday,104.12,1.0306,107.306072,,
2010-02-18,Thursday,104.09,1.035,107.73315,,
2010-02-19,Friday,104.04,1.0351,107.69180399999999,,start
2010-02-20,Saturday,,,107.69180399999999,imputed from 2118,
2010-02-21,Sunday,,,107.69180399999999,imputed from 2119,
2010-02-22,Monday,104.07,1.0318,107.379426,,
2010-02-23,Tuesday,106.58,1.026,109.35108,,
2010-02-24,Wednesday,106.57,1.026,109.34082,,
2010-02-25,Thursday,106.64,1.0181,108.570184,,
2010-02-26,Friday,106.67,1.0207,108.878069,,start
2010-02-27,Saturday,,,108.878069,imputed from 2125,
2010-02-28,Sunday,,,108.878069,imputed from 2126,
2010-03-01,Monday,106.58,1.0364,110.459512,,
2010-03-02,Tuesday,106.56,1.0379,110.598624,,
2010-03-03,Wednesday,106.41,1.0349,110.12370899999999,,
2010-03-04,Thursday,106.41,1.0442,111.113322,,
2010-03-05,Friday,106.38,1.0439,111.050082,,start
2010-03-06,Saturday,,,111.050082,imputed from 2132,
2010-03-07,Sunday,,,111.050082,imputed from 2133,
2010-03-08,Monday,106.37,1.0448,111.135376,,
2010-03-09,Tuesday,106.4,1.0478,111.48592000000001,,
2010-03-10,Wednesday,106.4,1.0442,111.10288000000001,,
2010-03-11,Thursday,106.38,1.0433,110.98625399999999,,
2010-03-12,Friday,106.33,1.0379,110.359907,,start
2010-03-13,Saturday,,,110.359907,imputed from 2139,
2010-03-14,Sunday,,,110.359907,imputed from 2140,
2010-03-15,Monday,106.37,1.0418,110.81626600000001,,
2010-03-16,Tuesday,106.41,1.04,110.6664,,
2010-03-17,Wednesday,106.35,1.0433,110.95495499999998,,
2010-03-18,Thursday,106.38,1.0434,110.996892,,
2010-03-19,Friday,106.3,1.0433,110.90278999999998,,start
2010-03-20,Saturday,,,110.90278999999998,imputed from 2146,
2010-03-21,Sunday,,,110.90278999999998,imputed from 2147,
2010-03-22,Monday,106.33,1.0384,110.413072,,
2010-03-23,Tuesday,106.32,1.0408,110.65785599999998,,
2010-03-24,Wednesday,106.19,1.0449,110.95793099999999,,
2010-03-25,Thursday,106.17,1.049,111.37232999999999,,
2010-03-26,Friday,106.21,1.0376,110.203496,,start
2010-03-27,Saturday,,,110.203496,imputed from 2153,
2010-03-28,Sunday,,,110.203496,imputed from 2154,
2010-03-29,Monday,106.18,1.0403,110.45905400000001,,
2010-03-30,Tuesday,106.12,1.0456,110.95907200000002,,
2010-03-31,Wednesday,106.14,1.0382,110.194548,,
2010-04-01,Thursday,106.16,1.0451,110.94781599999999,,
2010-04-02,Friday,106.16,1.0492,111.38307199999998,imputed from 2159,start
2010-04-03,Saturday,,,111.38307199999998,imputed from 2160,
2010-04-04,Sunday,,,111.38307199999998,imputed from 2161,
2010-04-05,Monday,105.97,1.0598,112.307006,,
2010-04-06,Tuesday,105.94,1.0673,113.06976199999998,,
2010-04-07,Wednesday,106.07,1.0671,113.18729699999999,,
2010-04-08,Thursday,105.99,1.0707,113.483493,,
2010-04-09,Friday,103.3,1.063,109.80789999999999,,start
2010-04-10,Saturday,,,109.80789999999999,imputed from 2167,
2010-04-11,Sunday,,,109.80789999999999,imputed from 2168,
2010-04-12,Monday,103.28,1.0566,109.125648,,
2010-04-13,Tuesday,103.19,1.0526,108.61779399999999,,
2010-04-14,Wednesday,103.14,1.0533,108.637362,,
2010-04-15,Thursday,103.11,1.0542,108.698562,,
2010-04-16,Friday,103.23,1.048,108.18504000000001,,start
2010-04-17,Saturday,,,108.18504000000001,imputed from 2174,
2010-04-18,Sunday,,,108.18504000000001,imputed from 2175,
2010-04-19,Monday,103.34,1.0479,108.28998600000001,,
2010-04-20,Tuesday,103.0,1.0702,110.23060000000001,,
2010-04-21,Wednesday,102.92,1.0708,110.20673599999999,,
2010-04-22,Thursday,103.01,1.0777,111.01387700000002,,
2010-04-23,Friday,103.1,1.0735,110.67784999999998,,start
2010-04-24,Saturday,,,110.67784999999998,imputed from 2181,
2010-04-25,Sunday,,,110.67784999999998,imputed from 2182,
2010-04-26,Monday,103.11,1.0718,110.513298,,
2010-04-27,Tuesday,103.24,1.069,110.36355999999999,,
2010-04-28,Wednesday,103.12,1.0742,110.77150400000001,,
2010-04-29,Thursday,103.15,1.0783,111.226645,,
2010-04-30,Friday,103.28,1.0587,109.342536,,start
2010-05-01,Saturday,,,109.342536,imputed from 2188,
2010-05-02,Sunday,,,109.342536,imputed from 2189,
2010-05-03,Monday,103.34,1.0742,111.007828,,
2010-05-04,Tuesday,103.65,1.0765,111.57922500000001,,
2010-05-05,Wednesday,103.69,1.0848,112.482912,,
2010-05-06,Thursday,103.88,1.0584,109.946592,,
2010-05-07,Friday,103.82,1.0622,110.277604,,start
2010-05-08,Saturday,,,110.277604,imputed from 2195,
2010-05-09,Sunday,,,110.277604,imputed from 2196,
2010-05-10,Monday,103.62,1.0849,112.417338,,
2010-05-11,Tuesday,103.52,1.0877,112.59870399999998,,
2010-05-12,Wednesday,103.43,1.0905,112.79041500000001,,
2010-05-13,Thursday,103.52,1.0957,113.42686399999998,,
2010-05-14,Friday,103.81,1.0946,113.630426,,start
2010-05-15,Saturday,,,113.630426,imputed from 2202,
2010-05-16,Sunday,,,113.630426,imputed from 2203,
2010-05-17,Monday,103.81,1.0956,113.734236,,
2010-05-18,Tuesday,103.89,1.1043,114.725727,,
2010-05-19,Wednesday,104.01,1.1023,114.65022300000001,,
2010-05-20,Thursday,104.14,1.0753,111.981742,,
2010-05-21,Friday,104.09,1.0848,112.916832,,start
2010-05-22,Saturday,,,112.916832,imputed from 2209,
2010-05-23,Sunday,,,112.916832,imputed from 2210,
2010-05-24,Monday,,1.0909,112.916832,imputed from 2211,
2010-05-25,Tuesday,104.34,1.084,113.10456,,
2010-05-26,Wednesday,103.4,1.0836,112.04424,,
2010-05-27,Thursday,103.13,1.0981,113.24705300000001,,
2010-05-28,Friday,103.2,1.0991,113.42712,,start
2010-05-29,Saturday,,,113.42712,imputed from 2216,
2010-05-30,Sunday,,,113.42712,imputed from 2217,
2010-05-31,Monday,103.04,1.1056,113.921024,,
2010-06-01,Tuesday,103.02,1.0964,112.951128,,
2010-06-02,Wednesday,103.19,1.1123,114.778237,,
2010-06-03,Thursday,103.2,1.1117,114.72743999999999,,
2010-06-04,Friday,103.5,1.0945,113.28075,,start
2010-06-05,Saturday,,,113.28075,imputed from 2223,
2010-06-06,Sunday,,,113.28075,imputed from 2224,
2010-06-07,Monday,103.43,1.0955,113.307565,,
2010-06-08,Tuesday,103.43,1.1004,113.814372,,
2010-06-09,Wednesday,103.26,1.0994,113.524044,,
2010-06-10,Thursday,103.08,1.109,114.31572,,
2010-06-11,Friday,103.18,1.1138,114.92188399999999,,start
2010-06-12,Saturday,,,114.92188399999999,imputed from 2230,
2010-06-13,Sunday,,,114.92188399999999,imputed from 2231,
2010-06-14,Monday,103.12,1.1046,113.90635200000001,,
2010-06-15,Tuesday,103.1,1.1051,113.93580999999999,,
2010-06-16,Wednesday,103.17,1.1042,113.920314,,
2010-06-17,Thursday,103.32,1.0812,111.70958399999999,,
2010-06-18,Friday,103.26,1.0848,112.01644800000001,,start
2010-06-19,Saturday,,,112.01644800000001,imputed from 2237,
2010-06-20,Sunday,,,112.01644800000001,imputed from 2238,
2010-06-21,Monday,104.12,1.0859,113.06390800000001,,
2010-06-22,Tuesday,103.37,1.0755,111.17443499999999,,
2010-06-23,Wednesday,103.52,1.063,110.04176,,
2010-06-24,Thursday,103.59,1.0574,109.53606599999999,,
2010-06-25,Friday,103.22,1.056,109.00032,,start
2010-06-26,Saturday,,,109.00032,imputed from 2244,
2010-06-27,Sunday,,,109.00032,imputed from 2245,
2010-06-28,Monday,103.31,1.0493,108.403183,,
2010-06-29,Tuesday,103.47,1.0247,106.02570899999999,,
2010-06-30,Wednesday,103.45,1.0127,104.763815,,
2010-07-01,Thursday,,0.9996,104.763815,imputed from 2249,
2010-07-02,Friday,103.39,1.0004,103.431356,,start
2010-07-03,Saturday,,,103.431356,imputed from 2251,
2010-07-04,Sunday,,,103.431356,imputed from 2252,
2010-07-05,Monday,103.44,1.0011,103.55378400000001,,
2010-07-06,Tuesday,103.95,1.0045,104.41777499999999,,
2010-07-07,Wednesday,103.4,1.0048,103.89632,,
2010-07-08,Thursday,103.32,1.0068,104.02257599999999,,
2010-07-09,Friday,103.2,1.0232,105.59424000000001,,start
2010-07-10,Saturday,,,105.59424000000001,imputed from 2258,
2010-07-11,Sunday,,,105.59424000000001,imputed from 2259,
2010-07-12,Monday,103.3,1.0224,105.61392,,
2010-07-13,Tuesday,103.23,1.0239,105.697197,,
2010-07-14,Wednesday,103.24,1.0192,105.22220800000001,,
2010-07-15,Thursday,103.3,1.0025,103.55824999999999,,
2010-07-16,Friday,103.42,0.9931,102.706402,,start
2010-07-17,Saturday,,,102.706402,imputed from 2265,
2010-07-18,Sunday,,,102.706402,imputed from 2266,
2010-07-19,Monday,103.52,1.0,103.52,,
2010-07-20,Tuesday,103.43,1.009,104.36086999999999,,
2010-07-21,Wednesday,103.48,1.0023,103.71800400000001,,
2010-07-22,Thursday,103.53,1.0056,104.109768,,
2010-07-23,Friday,103.44,1.0173,105.22951200000001,,start
2010-07-24,Saturday,,,105.22951200000001,imputed from 2272,
2010-07-25,Sunday,,,105.22951200000001,imputed from 2273,
2010-07-26,Monday,103.44,1.0158,105.074352,,
2010-07-27,Tuesday,103.39,1.0243,105.902377,,
2010-07-28,Wednesday,103.44,1.0172,105.21916800000001,,
2010-07-29,Thursday,103.51,1.0036,103.882636,,
2010-07-30,Friday,103.64,1.011,104.78003999999999,,start
2010-07-31,Saturday,,,104.78003999999999,imputed from 2279,
2010-08-01,Sunday,,,104.78003999999999,imputed from 2280,
2010-08-02,Monday,,1.0157,104.78003999999999,imputed from 2281,
2010-08-03,Tuesday,103.71,1.0154,105.307134,,
2010-08-04,Wednesday,103.49,1.0343,107.03970699999999,,
2010-08-05,Thursday,103.51,1.0289,106.50143899999999,,
2010-08-06,Friday,103.61,1.0111,104.76007100000001,,start
2010-08-07,Saturday,,,104.76007100000001,imputed from 2286,
2010-08-08,Sunday,,,104.76007100000001,imputed from 2287,
2010-08-09,Monday,103.6,1.0217,105.84812,,
2010-08-10,Tuesday,103.62,1.0165,105.32973,,
2010-08-11,Wednesday,103.77,1.0132,105.139764,,
2010-08-12,Thursday,103.75,1.0071,104.48662500000002,,
2010-08-13,Friday,103.71,1.0088,104.62264799999998,,start
2010-08-14,Saturday,,,104.62264799999998,imputed from 2293,
2010-08-15,Sunday,,,104.62264799999998,imputed from 2294,
2010-08-16,Monday,103.76,0.9961,103.35533600000001,,
2010-08-17,Tuesday,103.68,1.0109,104.810112,,
2010-08-18,Wednesday,103.68,1.0126,104.986368,,
2010-08-19,Thursday,103.73,0.992,102.90016,,
2010-08-20,Friday,103.84,0.9871,102.50046400000001,,start
2010-08-21,Saturday,,,102.50046400000001,imputed from 2300,
2010-08-22,Sunday,,,102.50046400000001,imputed from 2301,
2010-08-23,Monday,103.92,0.9892,102.797664,,
2010-08-24,Tuesday,103.98,0.9729,101.162142,,
2010-08-25,Wednesday,103.94,0.9726,101.092044,,
2010-08-26,Thursday,103.84,0.9676,100.47558400000001,,
2010-08-27,Friday,103.73,0.9786,101.51017800000001,,start
2010-08-28,Saturday,,,101.51017800000001,imputed from 2307,
2010-08-29,Sunday,,,101.51017800000001,imputed from 2308,
2010-08-30,Monday,103.81,0.968,100.48808,,
2010-08-31,Tuesday,,0.9526,100.48808,imputed from 2310,
2010-09-01,Wednesday,107.15,0.9677,103.68905500000001,,
2010-09-02,Thursday,107.14,0.9622,103.090108,,
2010-09-03,Friday,106.965,0.9786,104.675949,,start
2010-09-04,Saturday,,,104.675949,imputed from 2314,
2010-09-05,Sunday,,,104.675949,imputed from 2315,
2010-09-06,Monday,,0.9779,104.675949,imputed from 2316,
2010-09-07,Tuesday,107.105,0.9652,103.377746,,
2010-09-08,Wednesday,106.89,0.9749,104.207061,,
2010-09-09,Thursday,106.76,0.9817,104.80629200000001,,
2010-09-10,Friday,106.785,0.9838,105.055083,,start
2010-09-11,Saturday,,,105.055083,imputed from 2321,
2010-09-12,Sunday,,,105.055083,imputed from 2322,
2010-09-13,Monday,106.82,0.9808,104.76905599999999,,
2010-09-14,Tuesday,106.8,0.9694,103.53192,,
2010-09-15,Wednesday,106.72,0.9777,104.340144,,
2010-09-16,Thursday,106.69,0.9894,105.559086,,
2010-09-17,Friday,106.75,0.9776,104.3588,,start
2010-09-18,Saturday,,,104.3588,imputed from 2328,
2010-09-19,Sunday,,,104.3588,imputed from 2329,
2010-09-20,Monday,106.71,0.9773,104.28768299999999,,
2010-09-21,Tuesday,106.765,0.9703,103.5940795,,
2010-09-22,Wednesday,106.84,0.9567,102.213828,,
2010-09-23,Thursday,106.87,0.953,101.84711,,
2010-09-24,Friday,106.78,0.9601,102.51947799999999,,start
2010-09-25,Saturday,,,102.51947799999999,imputed from 2335,
2010-09-26,Sunday,,,102.51947799999999,imputed from 2336,
2010-09-27,Monday,106.85,0.9573,102.287505,,
2010-09-28,Tuesday,106.915,0.9475,101.3019625,,
2010-09-29,Wednesday,106.89,0.9462,101.139318,,
2010-09-30,Thursday,106.97,0.9546,102.113562,,
2010-10-01,Friday,106.935,0.955,102.122925,,start
2010-10-02,Saturday,,,102.122925,imputed from 2342,
2010-10-03,Sunday,,,102.122925,imputed from 2343,
2010-10-04,Monday,106.965,0.9488,101.488392,,
2010-10-05,Tuesday,106.96,0.9511,101.72965599999999,,
2010-10-06,Wednesday,106.97,0.951,101.72846999999999,,
2010-10-07,Thursday,107.005,0.9497,101.6226485,,
2010-10-08,Friday,107.04,0.9521,101.912784,,start
2010-10-09,Saturday,,,101.912784,imputed from 2349,
2010-10-10,Sunday,,,101.912784,imputed from 2350,
